-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;10;16;20;26;22;19;19;18;18;20;15;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;9;12;17;19;16;15;15;13;12;12;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;8;10;13;14;13;10;9;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;6;7;8;11;8;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-32;-32;-32;8;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-99;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-99;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-99;-99;-99;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-99;-99;-99;-99;-99;-99
